"Reef","Site","Plot","Colony","Habitat","Depth","Cross_shelf","Taxa","Days_2022c","Area_cm_2021","Area_cm_2022","log_2021","log_2022","log10_2021","log10_2022","Note_2021","Note_2022"
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1821","FR_S","Shallow","offshore","Gspp",0,42.61009,42.74169,3.75209107968983,3.75517479052246,1.62951245150771,1.6308516901061,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1822","FR_S","Shallow","offshore","Atab",0,109.66247,455.47134,4.69740719388784,6.1213327948522,2.04005802355813,2.65846105469772,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1823","FR_S","Shallow","offshore","Spis",0,39.09176,64.6572,3.66591170309419,4.16909946792632,1.59208522379836,1.81061689342619,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1824","FR_S","Shallow","offshore","Acor",0,207.94288,291.67154,5.33726342660299,5.67562830612135,2.31794405463772,2.4648940546824,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1825","FR_S","Shallow","offshore","Menc",0,135.57864,156.41463,4.90955184097449,5.0525103659359,2.13219127315317,2.19427737168494,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1826","FR_S","Shallow","offshore","Acor",0,81.63384,89.29316,4.4022438818857,4.49192488920417,1.91187022589531,1.95081819250525,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1827","FR_S","Shallow","offshore","Adgt",0,238.40459,314.7964,5.47396918836156,5.75192608064558,2.37731461261385,2.49802975713978,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1828","FR_S","Shallow","offshore","Acor",0,68.1839,134.67811,4.22220846659919,4.90288756093037,1.83368183848922,2.12929701310415,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1829","FR_S","Shallow","offshore","Acor",0,146.84821,324.02337,4.98939946826152,5.78081564282074,2.166868657077,2.51057633457705,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1830","FR_S","Shallow","offshore","Plat",0,664.40739,674.7955,6.49889550049486,6.51440968200702,2.82243445433079,2.82917217775276,NA,"pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1831","FR_S","Shallow","offshore","Lobo_sp",0,57.9884,76.9144,4.06024299054375,4.3426931151582,1.76334112597951,1.88600765651245,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1832","FR_S","Shallow","offshore","Acor",0,232.96705,424.69821,5.45089702725646,6.05137882257053,2.36729450036032,2.62808043054858,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1833","FR_S","Shallow","offshore","Acor",0,116.43178,243.69997,4.75730552208804,5.49593783752898,2.0660715369707,2.38685547572213,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1834","FR_S","Shallow","offshore","Adgt",0,230.0249,235.37429,5.43818756393298,5.46117697050968,2.36177485057098,2.37175902298947,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1835","FR_S","Shallow","offshore","Acor",0,288.69926,592.9616,5.66538552345119,6.38512964142039,2.46044567068942,2.77302656950576,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1836","FR_S","Shallow","offshore","Pmas",0,380.06015,427.00057,5.94032952966766,6.05678534812235,2.5798523354216,2.630428454762,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1837","FR_S","Shallow","offshore","Pver",0,243.245,310.1963,5.49406916587027,5.73720532288278,2.38604392193226,2.49163661327395,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1838","FR_S","Shallow","offshore","Pver",0,76.46547,105.96933,4.33683926638422,4.66314971262264,1.88346536229201,2.02518018848075,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1839","FR_S","Shallow","offshore","Lobo_sp",0,52.66134,69.49308,3.96388160000343,4.24122717926817,1.72149190579932,1.84194156045426,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1840","FR_S","Shallow","offshore","Pver",0,290.83032,372.12871,5.67274000432328,5.91923978905447,2.46363968114943,2.57069317744852,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1841","FR_S","Shallow","offshore","Adgt",0,29.42314,45.14516,3.38178143959361,3.80988307588873,1.46868901821834,1.65461119655506,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1842","FR_S","Shallow","offshore","Acor",0,538.08956,725.01547,6.28802501470894,6.58619299255806,2.73085456595771,2.86034727341783,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1843","FR_S","Shallow","offshore","Adgt",0,181.68733,233.2102,5.20228724264614,5.45194019279939,2.2593246427569,2.36774754139933,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1844","FR_S","Shallow","offshore","Spis",0,108.60194,172.48958,4.68768927106035,5.15033682884981,2.03583758329859,2.23676286471256,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1845","FR_S","Shallow","offshore","Gspp",0,25.25235,31.23957,3.22891922069762,3.44168556047215,1.40230180006032,1.49470504735915,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1846","FR_S","Shallow","offshore","Lobo_sp",0,91.82459,89.36051,4.51988012668079,4.49267886199623,1.96295899788164,1.95114563872834,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1847","FR_S","Shallow","offshore","Shys",0,54.75015,158.61394,4.00278010841888,5.06647319941143,1.73838531335842,2.2003413532151,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1848","FR_S","Shallow","offshore","Pmas",0,69.05512,53.7389,4.23490502627366,3.9841371340534,1.839195884295,1.73028877246523,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1849","FR_S","Shallow","offshore","Acor",0,605.38,970.66895,6.40585636003267,6.87798547298086,2.78202806902704,2.98707113752632,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1850","FR_S","Shallow","offshore","Pdam",0,146.82642,116.56884,4.98925107273931,4.75848199977989,2.16680420972056,2.06658247474036,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1851","FR_S","Shallow","offshore","Acor",0,168.82875,219.30827,5.12888488756428,5.39047836561112,2.22744640498615,2.34105500900377,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1852","FR_S","Shallow","offshore","Pver",0,109.12229,140.06624,4.69246917994533,4.94211545356966,2.03791347135133,2.14633347041409,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1853","FR_S","Shallow","offshore","Adgt",0,244.5173,315.86981,5.49928606305801,5.75533013502332,2.38830959159355,2.49950811917212,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1854","FR_S","Shallow","offshore","Pdam",0,40.2011,90.31225,3.69389435843469,4.50327311013683,1.60423793660174,1.95574666223572,NA,"pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1855","FR_S","Shallow","offshore","Lobo_sp",0,51.03229,48.24362,3.9324585696324,3.87626359106283,1.7078450571045,1.68343988800107,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1856","FR_S","Shallow","offshore","Acor",0,1657.57276,2362.43671,7.41310961853245,7.76744886959107,3.21947260107256,3.37336018252905,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1857","FR_S","Shallow","offshore","Pver",0,267.57203,320.18585,5.58938880111716,5.76890160845561,2.42744071353702,2.50540213519507,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1858","FR_S","Shallow","offshore","Acor",0,1493.23794,1551.12607,7.30870215523626,7.34673644291645,3.17412901589351,3.19064709715614,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1859","FR_S","Shallow","offshore","Pver",0,145.48774,174.4201,4.98009182189299,5.16146675712742,2.16282639761964,2.24159653114751,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1860","FR_S","Shallow","offshore","Gspp",0,218.18672,242.88471,5.38535120995196,5.49258688631173,2.33882831359314,2.38540017609935,NA,"pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1861","FR_S","Shallow","offshore","Spis",0,17.36598,46.0783,2.8545131199621,3.83034212334598,1.23969929651998,1.66349644797075,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1862","FR_S","Shallow","offshore","Acor",0,116.56063,227.7387,4.758411566814,5.42819891910236,2.06655188609193,2.35743683723935,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1863","FR_S","Shallow","offshore","Adgt",0,99.66952,168.61034,4.60185991307532,5.12759037227561,1.99856236674039,2.22688420413954,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1864","FR_S","Shallow","offshore","Atab",0,181.21286,382.16394,5.19967236239296,5.94584967884644,2.25818901469211,2.58224970574923,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1865","FR_S","Shallow","offshore","Pver",0,122.14585,206.35022,4.80521582250523,5.32957482234777,2.08687871606822,2.31460493623614,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1866","FR_S","Shallow","offshore","Acor",0,397.31537,413.20237,5.98473034820365,6.02393747295023,2.59913536590377,2.61616280383251,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1867","FR_S","Shallow","offshore","Pmas",0,960.998,1071.40515,6.86797232780267,6.97672629023016,2.98272248382893,3.0299537295963,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1868","FR_S","Shallow","offshore","Menc",0,146.94636,155.63265,4.99006762222809,5.04749842263733,2.16715883265774,2.19210071236676,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1869","FR_S","Shallow","offshore","Pver",0,85.04777,112.09379,4.44321309862746,4.71933593157665,1.92966293065415,2.04958155333148,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1870","FR_S","Shallow","offshore","Pver",0,250.33817,273.71478,5.52281268381484,5.61208661531937,2.39852707316607,2.4372982489963,NA,"pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1871","FR_S","Shallow","offshore","Spis",0,32.85608,44.67978,3.49213681151859,3.79952105028556,1.51661574729374,1.65011102601427,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1872","FR_S","Shallow","offshore","Pmas",0,33.37332,40.84609,3.50775677837481,3.70981110069067,1.52339941270691,1.61115048993339,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1873","FR_S","Shallow","offshore","Pdam",0,106.32095,125.01838,4.66646234965476,4.82846076649298,2.02661884846435,2.09697386697425,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1874","FR_S","Shallow","offshore","Pver",0,658.66944,720.54747,6.49022180015715,6.58001129807149,2.81866751413644,2.8576625976135,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1875","FR_S","Shallow","offshore","Menc",0,831.76995,937.98098,6.72355590018352,6.84372967161514,2.92000322621776,2.97219403202001,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1876","FR_S","Shallow","offshore","Spis",0,86.61134,79.85315,4.46143075387781,4.38018932284974,1.9375747578026,1.90229205260519,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1877","FR_S","Shallow","offshore","Atab",0,97.43357,349.88036,4.57917081245743,5.85759126747533,1.98870861554269,2.54391956470921,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1878","FR_S","Shallow","offshore","Pver",0,182.56707,250.40018,5.20711761235776,5.52306035807553,2.26142244566821,2.3986346367308,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1879","FR_S","Shallow","offshore","Adgt",0,68.7527,126.04945,4.2305160085028,4.83667429027653,1.83728975809614,2.10054095503042,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1880","FR_S","Shallow","offshore","Spis",0,84.2946,120.18592,4.43431780601657,4.78903987713674,1.92579975415833,2.07985359225511,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1881","FR_S","Shallow","offshore","Adgt",0,103.10663,180.48701,4.63576369545389,5.1956588084242,2.01328659234305,2.25644595035066,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1882","FR_S","Shallow","offshore","Spis",0,174.78703,143.97168,5.16356826138388,4.96961661356791,2.24250920284979,2.15827707244727,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1883","FR_S","Shallow","offshore","Pmas",0,51.9071,62.54107,3.94945558235679,4.13582346093354,1.71522676593955,1.79616530720945,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1884","FR_S","Shallow","offshore","Plat",0,65.44522,30.81256,4.18121345683938,3.42792239906268,1.81587793196496,1.48872778230548,NA,"o, pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1885","FR_S","Shallow","offshore","Spis",0,151.43286,248.52851,5.02014235840449,5.51555756732611,2.18022012462385,2.39537621610945,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1886","FR_S","Shallow","offshore","Pdam",0,151.862,147.97732,5.02297221372339,4.99705901877793,2.18144911517343,2.17019515760013,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1887","FR_S","Shallow","offshore","Spis",0,66.83593,70.22836,4.20224081019159,4.25175221805433,1.82500999549486,1.84651252672091,NA,"pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1888","FR_S","Shallow","offshore","Gspp",0,41.23767,66.79308,3.71935215900755,4.20159948236212,1.61529411891193,1.82473147035743,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1889","FR_S","Shallow","offshore","Pver",0,140.04276,160.00877,4.94194780454692,5.07522862623168,2.14626066136862,2.20414378676984,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1890","FR_S","Shallow","offshore","Lobo_sp",0,93.74257,114.94574,4.54055240837648,4.74446019093134,1.97193685575042,2.06049288053113,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1891","FR_S","Shallow","offshore","Pver",0,281.39389,321.976,5.63975543158031,5.77447700860511,2.44931466321922,2.5078235007144,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1892","FR_S","Shallow","offshore","Spis",0,458.61269,49.96277,6.1282060412141,3.91127812807588,2.66144606766546,1.69864650821223,"pm","pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1893","FR_S","Shallow","offshore","Spis",0,48.76668,54.38927,3.88704729276873,3.99616689175995,1.68812319014643,1.73551322985582,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1894","FR_S","Shallow","offshore","Spis",0,37.58013,53.91166,3.62647545326619,3.98734678105035,1.5749582781111,1.73168270444486,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1895","FR_S","Shallow","offshore","Pver",0,412.40001,470.51151,6.02199377639111,6.15382042206309,2.61531866714238,2.67257025192554,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1896","FR_S","Shallow","offshore","Pmas",0,27.93887,32.89048,3.33001890920278,3.49318325419602,1.44620883690025,1.51707021157418,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P3","OCDA_FR1S_P3_1897","FR_S","Shallow","offshore","Pver",0,108.0011,132.85503,4.68214141225754,4.88925853373972,2.03342817883415,2.12337800180155,NA,"pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1898","FR_S","Shallow","offshore","Spis",0,87.42541,171.75027,4.4707859726725,5.14604150315362,1.94163767770213,2.23489742846473,NA,"pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1899","FR_S","Shallow","offshore","Spis",0,58.36637,40.95306,4.06673986780096,3.71242653278201,1.76616268392192,1.61228635765845,NA,"o"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1900","FR_S","Shallow","offshore","Acor",0,205.8144,359.63654,5.32697479179758,5.88509391033845,2.31347575731541,2.55586381074242,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1901","FR_S","Shallow","offshore","Lobo_sp",0,112.76059,95.19789,4.72526689858412,4.55595777768615,2.05215733957518,1.9786273226333,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1902","FR_S","Shallow","offshore","Spis",0,223.32049,167.87512,5.4086079146006,5.12322036966072,2.34892857208929,2.22498633611799,NA,"pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1903","FR_S","Shallow","offshore","Menc",0,147.16455,157.2792,4.99155134848651,5.05802256991593,2.16780320678443,2.19667129145659,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1904","FR_S","Shallow","offshore","Atab",0,221.53774,504.27937,5.40059295871871,6.22313042005635,2.34544772097709,2.70267120159474,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1905","FR_S","Shallow","offshore","Pver",0,117.73421,153.49682,4.76842962624009,5.03367985020028,2.07090267402006,2.18609938260957,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1906","FR_S","Shallow","offshore","Spis",0,425.31965,707.58719,6.05284100387274,6.56186085867348,2.62871544781967,2.84977996193883,"pm","pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1907","FR_S","Shallow","offshore","Pver",0,172.77505,243.18777,5.15199045937114,5.49383386099859,2.23748102732308,2.38594173032492,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1908","FR_S","Shallow","offshore","Atab",0,476.83161,898.05484,6.16716340969459,6.80023113547988,2.678365037826,2.9533028578056,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1909","FR_S","Shallow","offshore","Adgt",0,133.89843,89.99327,4.89708152746035,4.49973488975649,2.12677548480638,1.95421003264878,NA,"o"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1910","FR_S","Shallow","offshore","Adgt",0,128.70286,84.75671,4.85750633657739,4.43978491716776,2.10958819778564,1.92817409036324,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1911","FR_S","Shallow","offshore","Pver",0,157.44711,204.49137,5.05908959234523,5.32052577410339,2.19713469340971,2.31067498451713,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1912","FR_S","Shallow","offshore","Pmas",0,166.92679,170.72699,5.1175553330652,5.14006573095143,2.22252604198477,2.23230218357221,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1913","FR_S","Shallow","offshore","Acor",0,346.35804,434.5898,5.84747303771153,6.07440259768957,2.53952527335616,2.63807952903536,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1914","FR_S","Shallow","offshore","Plat",0,837.25428,615.53545,6.73012782363497,6.42249253941681,2.92285737630821,2.78925306993352,NA,"pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1915","FR_S","Shallow","offshore","Menc",0,265.67971,245.85377,5.5822914855292,5.50473692829396,2.42435838854084,2.39067687228713,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1916","FR_S","Shallow","offshore","Adgt",0,64.77817,76.28255,4.17096866388445,4.33444420964384,1.8114286749164,1.88242520236582,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1917","FR_S","Shallow","offshore","Pver",0,253.16435,275.60086,5.53403888256877,5.61895365959908,2.40340254933766,2.44028056843396,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1918","FR_S","Shallow","offshore","Pmas",0,130.51731,132.90641,4.87150586164451,4.88964519630928,2.11566811427156,2.12354592722186,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1919","FR_S","Shallow","offshore","Adgt",0,131.46179,143.36674,4.87871623905187,4.9654059626304,2.11879954139201,2.15644840997989,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1920","FR_S","Shallow","offshore","Pmas",0,64.3788,68.93691,4.16478438636796,4.23319173850022,1.80874287731643,1.83845181286908,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1921","FR_S","Shallow","offshore","Lobo_sp",0,267.44388,272.31153,5.58890974993362,5.60694674178731,2.42723266425145,2.43506603028365,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1922","FR_S","Shallow","offshore","Pdam",0,92.72357,124.05031,4.52962270131012,4.82068720912703,1.96719014428269,2.09359785390546,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1923","FR_S","Shallow","offshore","Spis",0,28.35174,47.34781,3.34468840395173,3.8575205672425,1.45257971752203,1.67529989618172,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1924","FR_S","Shallow","offshore","Acor",0,801.71551,866.09569,6.68675381925069,6.76399539899394,2.90402028554607,2.93756587740205,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1925","FR_S","Shallow","offshore","Pver",0,391.44522,368.22012,5.96984558226902,5.90868091152114,2.59267099419394,2.56610751520071,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1926","FR_S","Shallow","offshore","Pmas",0,313.19736,340.96873,5.74683353496235,5.83179077219897,2.49581809265071,2.53271455198032,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1927","FR_S","Shallow","offshore","Lobo_sp",0,48.71038,51.64365,3.88589214906086,3.94436724512275,1.6876215176083,1.71301692915674,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1928","FR_S","Shallow","offshore","Pmas",0,64.23474,63.33816,4.1625441858378,4.14848799111482,1.80776997058782,1.80166544278307,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1929","FR_S","Shallow","offshore","Gspp",0,41.71164,38.05467,3.73078022654401,3.63902381002232,1.62025726558183,1.58040796020724,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1930","FR_S","Shallow","offshore","Acor",0,210.6959,322.25651,5.35041586167445,5.77534784332199,2.32365608461284,2.50820169942659,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1931","FR_S","Shallow","offshore","Plat",0,674.85704,671.74703,6.51450087584872,6.50988182619815,2.829211782735,2.82720575496012,NA,"pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1932","FR_S","Shallow","offshore","Pmas",0,263.43983,287.95899,5.57382499275967,5.66281807416336,2.42068143744996,2.45933064163115,"pm",NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1933","FR_S","Shallow","offshore","Plat",0,244.20136,264.68065,5.49799313086667,5.57852400493652,2.38774807827738,2.42272219250876,NA,"pm"
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1934","FR_S","Shallow","offshore","Pmas",0,76.29764,84.41787,4.3346420072747,4.43577910904813,1.88251110478544,1.92643439000132,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1935","FR_S","Shallow","offshore","Shys",0,168.999,156.40641,5.1298927977458,5.05245781192609,2.22788413481624,2.19425454776848,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1936","FR_S","Shallow","offshore","Adgt",0,83.20751,137.30252,4.42133760817665,4.9221866665749,1.92016252586244,2.13767850819124,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1937","FR_S","Shallow","offshore","Acor",0,58.35325,75.7267,4.06651505555336,4.32713080631466,1.76606504920332,1.87924903165603,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1938","FR_S","Shallow","offshore","Plat",0,233.02351,248.42522,5.45113934976306,5.51514187469618,2.36739973968778,2.39519568309411,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1939","FR_S","Shallow","offshore","Adgt",0,149.27507,111.69576,5.00579071136612,4.71577874653644,2.17398728350886,2.04803668749741,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1940","FR_S","Shallow","offshore","Pver",0,109.05366,137.94117,4.6918400546704,4.92682728991585,2.037640245716,2.13969390530081,NA,NA
"OCDA","OCDA_FR1S","OCDA_FR1S_P4","OCDA_FR1S_P4_1941","FR_S","Shallow","offshore","Plat",0,378.80065,416.19447,5.93701007725554,6.03115262698996,2.57841071555608,2.61929630541804,NA,NA
